,adv,bottom,cod,cont_num,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1
2515,,347.820,26,,,,,,,,,,,340.500,tbl,,,42.705,292.3666666666666666666666667,,
2516,,368.760,26,,,,,,,,,,,361.440,tbl,,,42.705,292.3666666666666666666666667,,
2517,,376.080,26,,,,,,,,,,,368.760,tbl,,,42.705,292.3666666666666666666666667,,
2518,,396.975,26,,,,,,,,,,,389.700,tbl,,,42.705,292.3666666666666666666666667,,
2519,,404.280,26,,,,,,,,,,,396.975,tbl,,,42.705,292.3666666666666666666666667,,
2520,,425.220,26,,,,,,,,,,,417.900,tbl,,,42.705,292.3666666666666666666666667,,
2521,,432.540,26,,,,,,,,,,,425.220,tbl,,,42.705,292.3666666666666666666666667,,
2522,,453.480,26,,,,,,,,,,,446.160,tbl,,,42.705,292.3666666666666666666666667,,
2523,,460.800,26,,,,,,,,,,,453.480,tbl,,,42.705,292.3666666666666666666666667,,
2524,,481.740,26,,,,,,,,,,,474.420,tbl,,,42.705,292.3666666666666666666666667,,
2525,,489.060,26,,,,,,,,,,,481.740,tbl,,,42.705,292.3666666666666666666666667,,
2526,,510.000,26,,,,,,,,,,,502.680,tbl,,,42.705,292.3666666666666666666666667,,
2527,,517.320,26,,,,,,,,,,,510.000,tbl,,,42.705,292.3666666666666666666666667,,
2528,,538.260,26,,,,,,,,,,,530.940,tbl,,,42.705,292.3666666666666666666666667,,
2529,,545.580,26,,,,,,,,,,,538.260,tbl,,,42.705,292.3666666666666666666666667,,
2530,,566.475,26,,,,,,,,,,,559.200,tbl,,,42.705,292.3666666666666666666666667,,
2531,,573.780,26,,,,,,,,,,,566.475,tbl,,,42.705,292.3666666666666666666666667,,
2532,,594.720,26,,,,,,,,,,,587.400,tbl,,,42.705,292.3666666666666666666666667,,
2533,,602.040,26,,,,,,,,,,,594.720,tbl,,,42.705,292.3666666666666666666666667,,
2534,,623.6228571428571428571428571,26,,,,,,,,,,,615.660,tbl,,,42.705,292.3666666666666666666666667,,
2535,,648.540,26,,,,,,,,,,,640.5942857142857142857142857,tbl,,,42.705,292.3666666666666666666666667,,
2536,,669.480,26,,,,,,,,,,,662.160,tbl,,,42.705,292.3666666666666666666666667,,
2537,,676.800,26,,,,,,,,,,,669.480,tbl,,,42.705,292.3666666666666666666666667,,
2538,,698.3828571428571428571428571,26,,,,,,,,,,,690.420,tbl,,,42.705,292.3666666666666666666666667,,
2539,,723.300,26,,,,,,,,,,,715.3542857142857142857142857,tbl,,,42.705,292.3666666666666666666666667,,
2540,,744.240,26,,,,,,,,,,,736.920,tbl,,,42.705,292.3666666666666666666666667,,
2541,,751.560,26,,,,,,,,,,,744.240,tbl,,,42.705,292.3666666666666666666666667,,
2542,,772.476,26,,,,,,,,,,,765.180,tbl,,,42.705,292.3666666666666666666666667,,
2543,,283.980,26,,,,,,,,,,,255.720,tbl,,,292.3666666666666666666666667,422.5607142857142857142857143,,
2544,,340.500,26,,,,,,,,,,,312.240,tbl,,,292.3666666666666666666666667,422.5607142857142857142857143,,
2545,,698.3828571428571428571428571,26,,,,,,,,,,,669.480,tbl,,,292.3666666666666666666666667,422.5607142857142857142857143,,
2546,1.000,78.900,0,,40482.810,HIMFLA+FangSong,10.500,0,char,49,10.500,,六、其他综合收益的税后净额 ,65.280,tbl,True,10.500,42.705,292.350,764.690,775.190
2547,0.333,86.220,0,,40483.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-598,264,024.79 ",57.780,tbl,True,3.497,292.350,422.580,763.892,774.392
2548,0.500,78.108,0,4,40483.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"90,227,565.91",67.608,para,True,5.250,491.910,497.160,763.892,774.392
2549,1.000,107.160,1,,40511.070,HIMFLA+FangSong,10.500,0,char,49,10.500,,归属母公司所有者的其他综合收益的税后净额 ,93.540,tbl,True,10.500,42.705,292.350,736.430,746.930
2550,0.333,114.480,1,,40511.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-616,925,144.02 ",86.220,tbl,True,3.497,292.350,422.580,735.632,746.132
2551,0.500,106.368,1,4,40511.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"81,651,812.52",95.868,para,True,5.250,491.910,497.160,735.632,746.132
2552,1.000,135.420,2,,40539.330,HIMFLA+FangSong,10.500,0,char,49,10.500,,（一）不能重分类进损益的其他综合收益 ,121.800,tbl,True,10.500,42.705,292.350,708.170,718.670
2553,0.333,142.740,2,,40540.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-139,690.69 ",114.480,tbl,True,3.497,292.350,422.580,707.372,717.872
2554,0.500,134.628,2,4,40540.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"3,169,575.19",124.128,para,True,5.250,497.127,502.377,707.372,717.872
2555,0.500,163.680,3,,40567.590,HIMFLA+FangSong,10.500,0,char,49,10.500,,1.重新计量设定受益计划变动额 ,150.060,tbl,True,5.250,42.705,292.350,679.910,690.410
2556,0.333,171.000,3,,40568.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-139,690.69 ",142.740,tbl,True,3.497,292.350,422.580,679.112,689.612
2557,0.500,191.940,4,,40595.850,HIMFLA+FangSong,10.500,0,char,49,10.500,,2.权益法下不能转损益的其他综合收益 ,178.320,tbl,True,5.250,42.705,292.350,651.650,662.150
2558,0.500,220.200,5,,40624.110,HIMFLA+FangSong,10.500,0,char,49,10.500,,3.其他权益工具投资公允价值变动 ,206.580,tbl,True,5.250,42.705,292.350,623.390,633.890
2559,0.250,219.408,5,4,40624.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"3,169,575.19",208.908,para,True,2.625,422.100,502.350,622.592,633.092
2560,0.500,248.400,6,,40652.310,HIMFLA+FangSong,10.500,0,char,49,10.500,,4.企业自身信用风险公允价值变动 ,234.780,tbl,True,5.250,42.705,292.350,595.190,605.690
2561,0.500,276.660,7,,40680.570,HIMFLA+FangSong,10.500,0,char,49,10.500,,5.其他 ,263.040,tbl,True,5.250,42.705,292.350,566.930,577.430
2562,1.000,304.920,8,,40708.830,HIMFLA+FangSong,10.500,0,char,49,10.500,,（二）将重分类进损益的其他综合收益 ,291.300,tbl,True,10.500,42.705,292.350,538.670,549.170
2563,0.333,312.240,8,,40709.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-616,785,453.33 ",283.980,tbl,True,3.497,292.350,422.580,537.872,548.372
2564,0.500,304.128,8,4,40709.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"78,482,237.33",293.628,para,True,5.250,491.910,497.160,537.872,548.372
2565,0.500,333.180,9,,40737.090,HIMFLA+FangSong,10.500,0,char,49,10.500,,1.权益法下可转损益的其他综合收益 ,319.560,tbl,True,5.250,42.705,292.350,510.410,520.910
2566,0.500,361.440,10,,40765.350,HIMFLA+FangSong,10.500,0,char,49,10.500,,2.其他债权投资公允价值变动 ,347.820,tbl,True,5.250,42.705,292.350,482.150,492.650
2567,0.500,389.700,11,,40793.610,HIMFLA+FangSong,10.500,0,char,49,10.500,,3.金融资产重分类计入其他综合收益的金额 ,376.080,tbl,True,5.250,42.705,292.350,453.890,464.390
2568,0.500,417.900,12,,40821.810,HIMFLA+FangSong,10.500,0,char,49,10.500,,4.其他债权投资信用减值准备 ,404.280,tbl,True,5.250,42.705,292.350,425.690,436.190
2569,0.333,425.220,12,,40822.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-982,585.83 ",396.975,tbl,True,3.497,292.350,422.580,424.892,435.392
2570,0.500,446.160,13,,40850.070,HIMFLA+FangSong,10.500,0,char,49,10.500,,5.现金流量套期储备 ,432.540,tbl,True,5.250,42.705,292.350,397.430,407.930
2571,0.500,474.420,14,,40878.330,HIMFLA+FangSong,10.500,0,char,49,10.500,,6.外币财务报表折算差额 ,460.800,tbl,True,5.250,42.705,292.350,369.170,379.670
2572,0.333,481.740,14,,40879.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-1,166,115.81 ",453.480,tbl,True,3.497,292.350,422.580,368.372,378.872
2573,0.500,473.628,14,4,40879.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"7,354,029.47",463.128,para,True,5.250,497.107,502.357,368.372,378.872
2574,0.500,502.680,15,,40906.590,HIMFLA+FangSong,10.500,0,char,49,10.500,,7.其他 ,489.060,tbl,True,5.250,42.705,292.350,340.910,351.410
2575,0.333,510.000,15,,40907.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"-605,161,227.09 ",481.740,tbl,True,3.497,292.350,422.580,340.112,350.612
2576,0.500,530.940,16,,40934.850,HIMFLA+FangSong,10.500,0,char,49,10.500,,8.可供出售金融资产公允价值变动损益 ,517.320,tbl,True,5.250,42.705,292.350,312.650,323.150
2577,0.500,538.260,16,,40935.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,0 ,510.000,tbl,True,5.250,292.350,422.580,311.852,322.352
2578,0.500,530.148,16,4,40935.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"71,128,207.86",519.648,para,True,5.250,491.879,497.129,311.852,322.352
2579,1.000,559.200,17,,40963.110,HIMFLA+FangSong,10.500,0,char,49,10.500,,归属于少数股东的其他综合收益的税后净额 ,545.580,tbl,True,10.500,42.705,292.350,284.390,294.890
2580,0.500,566.475,17,,40963.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"18,661,119.23 ",538.260,tbl,True,5.250,292.350,422.580,283.592,294.092
2581,0.500,558.408,17,4,40963.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"8,575,753.39",547.908,para,True,5.250,497.096,502.346,283.592,294.092
2582,1.000,587.400,18,,40991.310,HIMFLA+FangSong,10.500,0,char,49,10.500,,七、综合收益总额 ,573.780,tbl,True,10.500,42.705,292.350,256.190,266.690
2583,0.500,594.720,18,,40992.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"516,154,342.43 ",566.475,tbl,True,5.250,292.350,422.580,255.392,265.892
2584,0.500,586.608,18,0,40992.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"690,335,390.84",576.108,para,True,5.250,486.645,491.895,255.392,265.892
2585,1.000,615.660,19,,41019.570,HIMFLA+FangSong,10.500,0,char,49,10.500,,归属于母公司所有者的综合收益总额 ,602.040,tbl,True,10.500,42.705,292.350,227.930,238.430
2586,0.500,622.980,19,,41020.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"359,605,652.67 ",594.720,tbl,True,5.250,292.350,422.580,227.132,237.632
2587,0.500,614.868,19,0,41020.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"607,999,079.24",604.368,para,True,5.250,486.645,491.895,227.132,237.632
2588,1.000,643.920,20,,41047.830,HIMFLA+FangSong,10.500,0,char,49,10.500,,归属于少数股东的综合收益总额 ,630.300,tbl,True,10.500,42.705,292.350,199.670,210.170
2589,0.500,651.240,20,,41048.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"156,548,689.76 ",622.980,tbl,True,5.250,292.350,422.580,198.872,209.372
2590,0.500,643.128,20,4,41048.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"82,336,311.6",632.628,para,True,5.250,497.529,502.779,198.872,209.372
2591,1.000,672.180,21,,41076.090,HIMFLA+FangSong,10.500,0,char,49,10.500,,八、每股收益： ,658.560,tbl,True,10.500,42.705,292.350,171.410,181.910
2592,1.000,700.440,22,,41104.350,HIMFLA+FangSong,10.500,0,char,49,10.500,,（一）基本每股收益 ,686.820,tbl,True,10.500,42.705,292.350,143.150,153.650
2593,1.000,728.700,23,,41132.610,HIMFLA+FangSong,10.500,0,char,49,10.500,,（二）稀释每股收益 ,715.080,tbl,True,10.500,42.705,292.350,114.890,125.390
2594,1.000,759.990,24,0,41165.490,HIMFLA+FangSong,10.500,0,char,49,10.500,,本期发生同一控制下企业合并的，被合并方在合并前实现的净利润为：元，上期被合并方实现的净利润为：元。,749.490,para,True,10.500,42.540,53.040,82.010,92.510
2595,,65.280,25,,,,,,,,,,,57.780,tbl,,,42.705,292.350,,
2596,,86.220,25,,,,,,,,,,,78.900,tbl,,,42.705,292.350,,
2597,,93.540,25,,,,,,,,,,,86.220,tbl,,,42.705,292.350,,
2598,,114.480,25,,,,,,,,,,,107.160,tbl,,,42.705,292.350,,
2599,,121.800,25,,,,,,,,,,,114.480,tbl,,,42.705,292.350,,
2600,,142.740,25,,,,,,,,,,,135.420,tbl,,,42.705,292.350,,
2601,,150.060,25,,,,,,,,,,,142.740,tbl,,,42.705,292.350,,
2602,,171.000,25,,,,,,,,,,,163.680,tbl,,,42.705,292.350,,
2603,,178.320,25,,,,,,,,,,,171.000,tbl,,,42.705,292.350,,
2604,,199.260,25,,,,,,,,,,,191.940,tbl,,,42.705,292.350,,
2605,,206.580,25,,,,,,,,,,,199.260,tbl,,,42.705,292.350,,
2606,,227.475,25,,,,,,,,,,,220.200,tbl,,,42.705,292.350,,
2607,,234.780,25,,,,,,,,,,,227.475,tbl,,,42.705,292.350,,
2608,,255.720,25,,,,,,,,,,,248.400,tbl,,,42.705,292.350,,
2609,,263.040,25,,,,,,,,,,,255.720,tbl,,,42.705,292.350,,
2610,,283.980,25,,,,,,,,,,,276.660,tbl,,,42.705,292.350,,
2611,,291.300,25,,,,,,,,,,,283.980,tbl,,,42.705,292.350,,
2612,,312.240,25,,,,,,,,,,,304.920,tbl,,,42.705,292.350,,
2613,,319.560,25,,,,,,,,,,,312.240,tbl,,,42.705,292.350,,
2614,,340.500,25,,,,,,,,,,,333.180,tbl,,,42.705,292.350,,
2615,,347.820,25,,,,,,,,,,,340.500,tbl,,,42.705,292.350,,
2616,,368.760,25,,,,,,,,,,,361.440,tbl,,,42.705,292.350,,
2617,,376.080,25,,,,,,,,,,,368.760,tbl,,,42.705,292.350,,
2618,,396.975,25,,,,,,,,,,,389.700,tbl,,,42.705,292.350,,
2619,,404.280,25,,,,,,,,,,,396.975,tbl,,,42.705,292.350,,
2620,,425.220,25,,,,,,,,,,,417.900,tbl,,,42.705,292.350,,
2621,,432.540,25,,,,,,,,,,,425.220,tbl,,,42.705,292.350,,
2622,,453.480,25,,,,,,,,,,,446.160,tbl,,,42.705,292.350,,
2623,,460.800,25,,,,,,,,,,,453.480,tbl,,,42.705,292.350,,
2624,,481.740,25,,,,,,,,,,,474.420,tbl,,,42.705,292.350,,
2625,,489.060,25,,,,,,,,,,,481.740,tbl,,,42.705,292.350,,
2626,,510.000,25,,,,,,,,,,,502.680,tbl,,,42.705,292.350,,
2627,,517.320,25,,,,,,,,,,,510.000,tbl,,,42.705,292.350,,
2628,,538.260,25,,,,,,,,,,,530.940,tbl,,,42.705,292.350,,
2629,,545.580,25,,,,,,,,,,,538.260,tbl,,,42.705,292.350,,
2630,,566.475,25,,,,,,,,,,,559.200,tbl,,,42.705,292.350,,
2631,,573.780,25,,,,,,,,,,,566.475,tbl,,,42.705,292.350,,
2632,,594.720,25,,,,,,,,,,,587.400,tbl,,,42.705,292.350,,
2633,,602.040,25,,,,,,,,,,,594.720,tbl,,,42.705,292.350,,
2634,,622.980,25,,,,,,,,,,,615.660,tbl,,,42.705,292.350,,
2635,,630.300,25,,,,,,,,,,,622.980,tbl,,,42.705,292.350,,
2636,,651.240,25,,,,,,,,,,,643.920,tbl,,,42.705,292.350,,
2637,,658.560,25,,,,,,,,,,,651.240,tbl,,,42.705,292.350,,
2638,,679.500,25,,,,,,,,,,,672.180,tbl,,,42.705,292.350,,
2639,,686.820,25,,,,,,,,,,,679.500,tbl,,,42.705,292.350,,
2640,,707.760,25,,,,,,,,,,,700.440,tbl,,,42.705,292.350,,
2641,,715.080,25,,,,,,,,,,,707.760,tbl,,,42.705,292.350,,
2642,,735.984,25,,,,,,,,,,,728.700,tbl,,,42.705,292.350,,
2643,,199.260,25,,,,,,,,,,,171.000,tbl,,,292.350,422.580,,
2644,,227.475,25,,,,,,,,,,,199.260,tbl,,,292.350,422.580,,
2645,,255.720,25,,,,,,,,,,,227.475,tbl,,,292.350,422.580,,
2646,,283.980,25,,,,,,,,,,,255.720,tbl,,,292.350,422.580,,
2647,,340.500,25,,,,,,,,,,,312.240,tbl,,,292.350,422.580,,
2648,,368.760,25,,,,,,,,,,,340.500,tbl,,,292.350,422.580,,
2649,,396.975,25,,,,,,,,,,,368.760,tbl,,,292.350,422.580,,
2650,,453.480,25,,,,,,,,,,,425.220,tbl,,,292.350,422.580,,
2651,,679.500,25,,,,,,,,,,,651.240,tbl,,,292.350,422.580,,
2652,,707.760,25,,,,,,,,,,,679.500,tbl,,,292.350,422.580,,
2653,,735.984,25,,,,,,,,,,,707.760,tbl,,,292.350,422.580,,
2654,1.000,81.750,0,0,41329.250,HIMFLA+FangSong,10.500,0,char,50,10.500,,法定代表人：胡国斌          主管会计工作负责人：杨剑平          会计机构负责人：李才均,71.250,para,True,10.500,42.540,53.040,760.250,770.750
2655,1.000,109.770,1,3,41357.270,HIMFLA+FangSong,10.500,0,char,50,10.500,0,（四） 母公司利润表,99.270,para,True,10.500,42.540,53.040,732.230,742.730
2656,1.000,137.731,2,0,41385.231,HIMFLA+FangSong,10.500,0,char,50,10.500,0,单位：元,127.231,para,True,10.500,504.600,515.100,704.269,714.769
2657,1.000,162.900,3,,41408.810,HIMFLA+FangSong,10.500,0,char,50,10.500,0,项目 ,149.280,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,680.690,691.190
2658,1.000,162.900,3,,41408.810,HIMFLA+FangSong,10.500,0,char,50,10.500,0,2021年1-6月 ,149.280,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,680.690,691.190
2659,0.500,161.310,3,0,41408.810,HIMFLA+FangSong,10.500,0,char,50,10.500,0,2020年1-6月,150.810,para,True,5.250,454.860,520.479,680.690,691.190
2660,1.000,191.160,4,,41437.070,HIMFLA+FangSong,10.500,0,char,50,10.500,0,一、营业收入 ,177.540,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,652.430,662.930
2661,0.333,198.480,4,,41437.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"-112,028.68 ",170.196,tbl,True,3.497,292.3562637362637362637362637,422.5682608695652173913043478,651.632,662.132
2662,0.500,190.368,4,0,41437.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,0,179.868,para,True,5.250,546.980,552.230,651.632,662.132
2663,1.000,219.420,5,,41465.330,HIMFLA+FangSong,10.500,0,char,50,10.500,0,减：营业成本 ,205.800,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,624.170,634.670
2664,0.500,226.740,5,,41466.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"219,827,943.33 ",198.480,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,623.372,633.872
2665,0.500,218.628,5,0,41466.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"85,295,382.98",208.128,para,True,5.250,491.884,497.134,623.372,633.872
2666,1.000,247.680,6,,41493.590,HIMFLA+FangSong,10.500,0,char,50,10.500,0,税金及附加 ,234.060,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,595.910,606.410
2667,0.500,255.000,6,,41494.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"398,726.56 ",226.740,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,595.112,605.612
2668,0.500,246.888,6,0,41494.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"682,784.09",236.388,para,True,5.250,505.004,510.254,595.112,605.612
2669,1.000,275.940,7,,41521.850,HIMFLA+FangSong,10.500,0,char,50,10.500,0,销售费用 ,262.320,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,567.650,578.150
2670,1.000,304.200,8,,41550.110,HIMFLA+FangSong,10.500,0,char,50,10.500,0,管理费用 ,290.580,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,539.390,549.890
2671,0.500,311.475,8,,41550.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"28,046,463.74 ",283.260,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,538.592,549.092
2672,0.500,303.408,8,0,41550.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"18,415,996.12",292.908,para,True,5.250,491.889,497.139,538.592,549.092
2673,1.000,332.400,9,,41578.310,HIMFLA+FangSong,10.500,0,char,50,10.500,0,研发费用 ,318.780,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,511.190,521.690
2674,1.000,360.660,10,,41606.570,HIMFLA+FangSong,10.500,0,char,50,10.500,0,财务费用 ,347.040,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,482.930,493.430
2675,0.500,367.980,10,,41607.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"191,382,753.03 ",339.720,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,482.132,492.632
2676,0.500,359.868,10,0,41607.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"66,196,602.77",349.368,para,True,5.250,491.884,497.134,482.132,492.632
2677,1.000,388.920,11,,41634.830,HIMFLA+FangSong,10.500,0,char,50,10.500,0,其中：利息费用 ,375.300,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,454.670,465.170
2678,0.500,396.240,11,,41635.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"208,250,416.68 ",367.980,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,453.872,464.372
2679,0.500,388.128,11,0,41635.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"163,598,130.32",377.628,para,True,5.250,486.645,491.895,453.872,464.372
2680,1.000,417.180,12,,41663.090,HIMFLA+FangSong,10.500,0,char,50,10.500,0,利息收入 ,403.560,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,426.410,436.910
2681,0.500,424.500,12,,41663.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"19,110,989.86 ",396.240,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,425.612,436.112
2682,0.500,416.388,12,0,41663.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"97,586,061.23",405.888,para,True,5.250,491.876,497.126,425.612,436.112
2683,1.000,445.440,13,,41691.350,HIMFLA+FangSong,10.500,0,char,50,10.500,0,加：其他收益 ,431.820,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,398.150,408.650
2684,0.500,452.760,13,,41692.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"2,195.79 ",424.500,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,397.352,407.852
2685,0.500,444.648,13,0,41692.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"2,893,829.28",434.148,para,True,5.250,497.091,502.341,397.352,407.852
2686,1.000,473.700,14,,41719.610,HIMFLA+FangSong,10.500,0,char,50,10.500,0,投资收益（损失以“－”号填列） ,460.080,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,369.890,380.390
2687,0.500,480.975,14,,41720.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"907,164,177.53 ",452.760,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,369.092,379.592
2688,0.500,472.908,14,0,41720.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"416,846,262.22",462.408,para,True,5.250,486.645,491.895,369.092,379.592
2689,1.000,501.900,15,,41747.810,HIMFLA+FangSong,10.500,0,char,50,10.500,0,其中：对联营企业和合营企业的投资收益 ,488.280,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,341.690,352.190
2690,0.500,509.328,15,,41748.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"719,098,029.24 ",480.975,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,340.892,351.392
2691,0.500,501.108,15,0,41748.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"90,986,118.93",490.608,para,True,5.250,492.249,497.499,340.892,351.392
2692,1.000,523.380,16,,41769.290,HIMFLA+FangSong,10.500,0,char,50,10.500,0,以摊余成本计量的金融资产终止确认收益（损失,509.328,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,320.210,330.710
2693,1.000,537.384,17,,41782.910,HIMFLA+FangSong,10.500,0,char,50,10.500,0,以“-”号填列） ,523.380,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,306.590,317.090
2694,1.000,558.420,18,,41804.330,HIMFLA+FangSong,10.500,0,char,50,10.500,0,净敞口套期收益（损失以“－”号填列） ,544.800,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,285.170,295.670
2695,1.000,586.680,19,,41832.590,HIMFLA+FangSong,10.500,0,char,50,10.500,0,公允价值变动收益（损失以“－”号填列） ,573.060,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,256.910,267.410
2696,0.333,594.000,19,,41833.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"-105,161,126.76 ",565.740,tbl,True,3.497,292.3562637362637362637362637,422.5682608695652173913043478,256.112,266.612
2697,0.333,585.888,19,0,41833.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"-149,627.2",575.388,para,True,3.497,506.772,510.268,256.112,266.612
2698,1.000,614.940,20,,41860.850,HIMFLA+FangSong,10.500,0,char,50,10.500,0,信用减值损失（损失以“-”号填列） ,601.320,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,228.650,239.150
2699,1.000,643.200,21,,41889.110,HIMFLA+FangSong,10.500,0,char,50,10.500,0,资产减值损失（损失以“-”号填列） ,629.580,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,200.390,210.890
2700,1.000,671.400,22,,41917.310,HIMFLA+FangSong,10.500,0,char,50,10.500,0,资产处置收益（损失以“-”号填列） ,657.780,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,172.190,182.690
2701,1.000,699.660,23,,41945.570,HIMFLA+FangSong,10.500,0,char,50,10.500,0,二、营业利润（亏损以“－”号填列） ,686.040,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,143.930,154.430
2702,0.500,706.980,23,,41946.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"582,065,274.55 ",678.720,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,143.132,153.632
2703,0.500,698.868,23,0,41946.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"334,295,081.32",688.368,para,True,5.250,486.645,491.895,143.132,153.632
2704,1.000,727.920,24,,41973.830,HIMFLA+FangSong,10.500,0,char,50,10.500,0,加：营业外收入 ,714.300,tbl,True,10.500,42.70921348314606741573033708,292.3562637362637362637362637,115.670,126.170
2705,0.500,735.240,24,,41974.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,0 ,706.980,tbl,True,5.250,292.3562637362637362637362637,422.5682608695652173913043478,114.872,125.372
